Model modification adapted from RipeTrack
Truthful reconstruction is used
CMF: average @ 940 nm
Number of parameters: 609,322
[iter: 840/10000], lr = 0.000299171, train_losses.avg = 0.06990
[iter: 860/10000], lr = 0.000319965, train_losses.avg = 0.06916
[iter: 880/10000], lr = 0.000338905, train_losses.avg = 0.06840
[iter: 900/10000], lr = 0.000355697, train_losses.avg = 0.06761
[iter: 920/10000], lr = 0.000370080, train_losses.avg = 0.06696
[iter: 940/10000], lr = 0.000381830, train_losses.avg = 0.06633
[iter: 960/10000], lr = 0.000390767, train_losses.avg = 0.06569
[iter: 980/10000], lr = 0.000396749, train_losses.avg = 0.06510
[iter: 1000/10000], lr = 0.000399686, train_losses.avg = 0.06467
Total_Loss: 0.06401 | MRAE: 0.06178 | SAM: 0.02221 | SID: 0.00130 | PSNR: 28.4708
Saving to ../models/HSI/dataset_open/2025_09_23_14_44_18
Iter[001000], Epoch[000001], LR: 0.000399686, Test metrics: Total_Loss: 0.06401 | MRAE: 0.06178 | SAM: 0.02221 | SID: 0.00130 | PSNR: 28.4708
[iter: 1020/10000], lr = 0.000399531, train_losses.avg = 0.03645
[iter: 1040/10000], lr = 0.000396287, train_losses.avg = 0.03145
[iter: 1060/10000], lr = 0.000390004, train_losses.avg = 0.02997
[iter: 1080/10000], lr = 0.000380779, train_losses.avg = 0.03004
[iter: 1100/10000], lr = 0.000368757, train_losses.avg = 0.02996
[iter: 1120/10000], lr = 0.000354122, train_losses.avg = 0.02881
[iter: 1140/10000], lr = 0.000337103, train_losses.avg = 0.02817
[iter: 1160/10000], lr = 0.000317964, train_losses.avg = 0.02814
[iter: 1180/10000], lr = 0.000297002, train_losses.avg = 0.02744
[iter: 1200/10000], lr = 0.000274542, train_losses.avg = 0.02699
[iter: 1220/10000], lr = 0.000250932, train_losses.avg = 0.02685
[iter: 1240/10000], lr = 0.000226540, train_losses.avg = 0.02633
[iter: 1260/10000], lr = 0.000201744, train_losses.avg = 0.02579
[iter: 1280/10000], lr = 0.000176928, train_losses.avg = 0.02517
[iter: 1300/10000], lr = 0.000152478, train_losses.avg = 0.02465
[iter: 1320/10000], lr = 0.000128773, train_losses.avg = 0.02423
[iter: 1340/10000], lr = 0.000106182, train_losses.avg = 0.02381
[iter: 1360/10000], lr = 0.000085055, train_losses.avg = 0.02341
[iter: 1380/10000], lr = 0.000065720, train_losses.avg = 0.02307
[iter: 1400/10000], lr = 0.000048476, train_losses.avg = 0.02277
[iter: 1420/10000], lr = 0.000033593, train_losses.avg = 0.02243
[iter: 1440/10000], lr = 0.000021300, train_losses.avg = 0.02215
[iter: 1460/10000], lr = 0.000011788, train_losses.avg = 0.02189
[iter: 1480/10000], lr = 0.000005206, train_losses.avg = 0.02164
[iter: 1500/10000], lr = 0.000001655, train_losses.avg = 0.02143
[iter: 1520/10000], lr = 0.000001190, train_losses.avg = 0.02123
[iter: 1540/10000], lr = 0.000003819, train_losses.avg = 0.02102
[iter: 1560/10000], lr = 0.000009500, train_losses.avg = 0.02084
[iter: 1580/10000], lr = 0.000018147, train_losses.avg = 0.02066
[iter: 1600/10000], lr = 0.000029623, train_losses.avg = 0.02052
[iter: 1620/10000], lr = 0.000043752, train_losses.avg = 0.02038
[iter: 1640/10000], lr = 0.000060314, train_losses.avg = 0.02024
[iter: 1660/10000], lr = 0.000079052, train_losses.avg = 0.02011
[iter: 1680/10000], lr = 0.000099675, train_losses.avg = 0.01998
[iter: 1700/10000], lr = 0.000121863, train_losses.avg = 0.01989
[iter: 1720/10000], lr = 0.000145271, train_losses.avg = 0.01979
[iter: 1740/10000], lr = 0.000169537, train_losses.avg = 0.01973
[iter: 1760/10000], lr = 0.000194283, train_losses.avg = 0.01966
[iter: 1780/10000], lr = 0.000219126, train_losses.avg = 0.01959
[iter: 1800/10000], lr = 0.000243680, train_losses.avg = 0.01956
[iter: 1820/10000], lr = 0.000267563, train_losses.avg = 0.01959
[iter: 1840/10000], lr = 0.000290406, train_losses.avg = 0.01959
[iter: 1860/10000], lr = 0.000311853, train_losses.avg = 0.01971
[iter: 1880/10000], lr = 0.000331571, train_losses.avg = 0.02008
[iter: 1900/10000], lr = 0.000349256, train_losses.avg = 0.02045
[iter: 1920/10000], lr = 0.000364631, train_losses.avg = 0.02067
[iter: 1940/10000], lr = 0.000377459, train_losses.avg = 0.02088
[iter: 1960/10000], lr = 0.000387540, train_losses.avg = 0.02092
[iter: 1980/10000], lr = 0.000394718, train_losses.avg = 0.02097
[iter: 2000/10000], lr = 0.000398881, train_losses.avg = 0.02109
Total_Loss: 0.04086 | MRAE: 0.03925 | SAM: 0.01611 | SID: 0.00080 | PSNR: 32.0730
Saving to ../models/HSI/dataset_open/2025_09_23_14_44_18
Iter[002000], Epoch[000002], LR: 0.000398881, Test metrics: Total_Loss: 0.04086 | MRAE: 0.03925 | SAM: 0.01611 | SID: 0.00080 | PSNR: 32.0730
[iter: 2020/10000], lr = 0.000399965, train_losses.avg = 0.02657
[iter: 2040/10000], lr = 0.000397953, train_losses.avg = 0.02414
[iter: 2060/10000], lr = 0.000392877, train_losses.avg = 0.02361
[iter: 2080/10000], lr = 0.000384814, train_losses.avg = 0.02359
[iter: 2100/10000], lr = 0.000373890, train_losses.avg = 0.02232
[iter: 2120/10000], lr = 0.000360276, train_losses.avg = 0.02210
[iter: 2140/10000], lr = 0.000344181, train_losses.avg = 0.02228
[iter: 2160/10000], lr = 0.000325856, train_losses.avg = 0.02138
[iter: 2180/10000], lr = 0.000305585, train_losses.avg = 0.02051
[iter: 2200/10000], lr = 0.000283684, train_losses.avg = 0.01994
[iter: 2220/10000], lr = 0.000260491, train_losses.avg = 0.01977
[iter: 2240/10000], lr = 0.000236367, train_losses.avg = 0.01932
[iter: 2260/10000], lr = 0.000211686, train_losses.avg = 0.01887
[iter: 2280/10000], lr = 0.000186832, train_losses.avg = 0.01841
[iter: 2300/10000], lr = 0.000162189, train_losses.avg = 0.01804
[iter: 2320/10000], lr = 0.000138142, train_losses.avg = 0.01765
[iter: 2340/10000], lr = 0.000115062, train_losses.avg = 0.01732
[iter: 2360/10000], lr = 0.000093309, train_losses.avg = 0.01702
[iter: 2380/10000], lr = 0.000073219, train_losses.avg = 0.01676
[iter: 2400/10000], lr = 0.000055105, train_losses.avg = 0.01650
[iter: 2420/10000], lr = 0.000039247, train_losses.avg = 0.01625
[iter: 2440/10000], lr = 0.000025893, train_losses.avg = 0.01603
[iter: 2460/10000], lr = 0.000015249, train_losses.avg = 0.01582
[iter: 2480/10000], lr = 0.000007480, train_losses.avg = 0.01562
[iter: 2500/10000], lr = 0.000002707, train_losses.avg = 0.01546
[iter: 2520/10000], lr = 0.000001004, train_losses.avg = 0.01530
[iter: 2540/10000], lr = 0.000002397, train_losses.avg = 0.01513
[iter: 2560/10000], lr = 0.000006866, train_losses.avg = 0.01501
[iter: 2580/10000], lr = 0.000014340, train_losses.avg = 0.01487
[iter: 2600/10000], lr = 0.000024703, train_losses.avg = 0.01475
[iter: 2620/10000], lr = 0.000037796, train_losses.avg = 0.01464
[iter: 2640/10000], lr = 0.000053413, train_losses.avg = 0.01453
[iter: 2660/10000], lr = 0.000071314, train_losses.avg = 0.01442
[iter: 2680/10000], lr = 0.000091220, train_losses.avg = 0.01433
[iter: 2700/10000], lr = 0.000112821, train_losses.avg = 0.01425
[iter: 2720/10000], lr = 0.000135784, train_losses.avg = 0.01418
[iter: 2740/10000], lr = 0.000159752, train_losses.avg = 0.01412
[iter: 2760/10000], lr = 0.000184352, train_losses.avg = 0.01409
[iter: 2780/10000], lr = 0.000209202, train_losses.avg = 0.01405
[iter: 2800/10000], lr = 0.000233917, train_losses.avg = 0.01402
[iter: 2820/10000], lr = 0.000258114, train_losses.avg = 0.01407
[iter: 2840/10000], lr = 0.000281417, train_losses.avg = 0.01420
[iter: 2860/10000], lr = 0.000303463, train_losses.avg = 0.01441
[iter: 2880/10000], lr = 0.000323912, train_losses.avg = 0.01466
[iter: 2900/10000], lr = 0.000342444, train_losses.avg = 0.01505
[iter: 2920/10000], lr = 0.000358774, train_losses.avg = 0.01518
[iter: 2940/10000], lr = 0.000372647, train_losses.avg = 0.01551
[iter: 2960/10000], lr = 0.000383848, train_losses.avg = 0.01571
[iter: 2980/10000], lr = 0.000392203, train_losses.avg = 0.01585
[iter: 3000/10000], lr = 0.000397583, train_losses.avg = 0.01591
Total_Loss: 0.01841 | MRAE: 0.01715 | SAM: 0.01263 | SID: 0.00062 | PSNR: 37.4943
Saving to ../models/HSI/dataset_open/2025_09_23_14_44_18
Iter[003000], Epoch[000003], LR: 0.000397583, Test metrics: Total_Loss: 0.01841 | MRAE: 0.01715 | SAM: 0.01263 | SID: 0.00062 | PSNR: 37.4943
[iter: 3020/10000], lr = 0.000399903, train_losses.avg = 0.01598
[iter: 3040/10000], lr = 0.000399129, train_losses.avg = 0.01930
[iter: 3060/10000], lr = 0.000395271, train_losses.avg = 0.01933
[iter: 3080/10000], lr = 0.000388390, train_losses.avg = 0.01813
[iter: 3100/10000], lr = 0.000378593, train_losses.avg = 0.01720
[iter: 3120/10000], lr = 0.000366032, train_losses.avg = 0.01648
[iter: 3140/10000], lr = 0.000350901, train_losses.avg = 0.01602
[iter: 3160/10000], lr = 0.000333436, train_losses.avg = 0.01601
[iter: 3180/10000], lr = 0.000313908, train_losses.avg = 0.01574
[iter: 3200/10000], lr = 0.000292619, train_losses.avg = 0.01569
[iter: 3220/10000], lr = 0.000269900, train_losses.avg = 0.01561
[iter: 3240/10000], lr = 0.000246104, train_losses.avg = 0.01535
[iter: 3260/10000], lr = 0.000221601, train_losses.avg = 0.01504
[iter: 3280/10000], lr = 0.000196770, train_losses.avg = 0.01481
[iter: 3300/10000], lr = 0.000171996, train_losses.avg = 0.01451
[iter: 3320/10000], lr = 0.000147665, train_losses.avg = 0.01423
[iter: 3340/10000], lr = 0.000124155, train_losses.avg = 0.01399
[iter: 3360/10000], lr = 0.000101829, train_losses.avg = 0.01378
[iter: 3380/10000], lr = 0.000081035, train_losses.avg = 0.01359
[iter: 3400/10000], lr = 0.000062095, train_losses.avg = 0.01341
[iter: 3420/10000], lr = 0.000045303, train_losses.avg = 0.01323
[iter: 3440/10000], lr = 0.000030920, train_losses.avg = 0.01305
[iter: 3460/10000], lr = 0.000019170, train_losses.avg = 0.01289
[iter: 3480/10000], lr = 0.000010233, train_losses.avg = 0.01274
[iter: 3500/10000], lr = 0.000004251, train_losses.avg = 0.01260
[iter: 3520/10000], lr = 0.000001314, train_losses.avg = 0.01249
[iter: 3540/10000], lr = 0.000001469, train_losses.avg = 0.01237
[iter: 3560/10000], lr = 0.000004713, train_losses.avg = 0.01226
[iter: 3580/10000], lr = 0.000010996, train_losses.avg = 0.01216
[iter: 3600/10000], lr = 0.000020221, train_losses.avg = 0.01208
[iter: 3620/10000], lr = 0.000032243, train_losses.avg = 0.01198
[iter: 3640/10000], lr = 0.000046878, train_losses.avg = 0.01191
[iter: 3660/10000], lr = 0.000063897, train_losses.avg = 0.01182
[iter: 3680/10000], lr = 0.000083036, train_losses.avg = 0.01174
[iter: 3700/10000], lr = 0.000103998, train_losses.avg = 0.01168
[iter: 3720/10000], lr = 0.000126458, train_losses.avg = 0.01163
[iter: 3740/10000], lr = 0.000150068, train_losses.avg = 0.01160
[iter: 3760/10000], lr = 0.000174460, train_losses.avg = 0.01160
[iter: 3780/10000], lr = 0.000199256, train_losses.avg = 0.01158
[iter: 3800/10000], lr = 0.000224072, train_losses.avg = 0.01155
[iter: 3820/10000], lr = 0.000248522, train_losses.avg = 0.01156
[iter: 3840/10000], lr = 0.000272227, train_losses.avg = 0.01160
[iter: 3860/10000], lr = 0.000294818, train_losses.avg = 0.01167
[iter: 3880/10000], lr = 0.000315945, train_losses.avg = 0.01171
[iter: 3900/10000], lr = 0.000335280, train_losses.avg = 0.01178
[iter: 3920/10000], lr = 0.000352524, train_losses.avg = 0.01184
[iter: 3940/10000], lr = 0.000367407, train_losses.avg = 0.01196
[iter: 3960/10000], lr = 0.000379700, train_losses.avg = 0.01217
[iter: 3980/10000], lr = 0.000389212, train_losses.avg = 0.01236
[iter: 4000/10000], lr = 0.000395794, train_losses.avg = 0.01240
Total_Loss: 0.01176 | MRAE: 0.01064 | SAM: 0.01123 | SID: 0.00050 | PSNR: 40.2721
Saving to ../models/HSI/dataset_open/2025_09_23_14_44_18
Iter[004000], Epoch[000004], LR: 0.000395794, Test metrics: Total_Loss: 0.01176 | MRAE: 0.01064 | SAM: 0.01123 | SID: 0.00050 | PSNR: 40.2721
[iter: 4020/10000], lr = 0.000399345, train_losses.avg = 0.01246
[iter: 4040/10000], lr = 0.000399810, train_losses.avg = 0.01912
[iter: 4060/10000], lr = 0.000397181, train_losses.avg = 0.01614
[iter: 4080/10000], lr = 0.000391500, train_losses.avg = 0.01513
[iter: 4100/10000], lr = 0.000382853, train_losses.avg = 0.01561
[iter: 4120/10000], lr = 0.000371377, train_losses.avg = 0.01522
[iter: 4140/10000], lr = 0.000357248, train_losses.avg = 0.01520
[iter: 4160/10000], lr = 0.000340686, train_losses.avg = 0.01502
[iter: 4180/10000], lr = 0.000321948, train_losses.avg = 0.01529
[iter: 4200/10000], lr = 0.000301325, train_losses.avg = 0.01495
[iter: 4220/10000], lr = 0.000279137, train_losses.avg = 0.01455
[iter: 4240/10000], lr = 0.000255729, train_losses.avg = 0.01415
[iter: 4260/10000], lr = 0.000231463, train_losses.avg = 0.01386
[iter: 4280/10000], lr = 0.000206717, train_losses.avg = 0.01362
[iter: 4300/10000], lr = 0.000181874, train_losses.avg = 0.01344
[iter: 4320/10000], lr = 0.000157320, train_losses.avg = 0.01318
[iter: 4340/10000], lr = 0.000133437, train_losses.avg = 0.01294
[iter: 4360/10000], lr = 0.000110594, train_losses.avg = 0.01272
[iter: 4380/10000], lr = 0.000089147, train_losses.avg = 0.01249
[iter: 4400/10000], lr = 0.000069429, train_losses.avg = 0.01231
[iter: 4420/10000], lr = 0.000051744, train_losses.avg = 0.01212
[iter: 4440/10000], lr = 0.000036369, train_losses.avg = 0.01193
[iter: 4460/10000], lr = 0.000023541, train_losses.avg = 0.01177
[iter: 4480/10000], lr = 0.000013460, train_losses.avg = 0.01161
[iter: 4500/10000], lr = 0.000006282, train_losses.avg = 0.01146
[iter: 4520/10000], lr = 0.000002119, train_losses.avg = 0.01133
[iter: 4540/10000], lr = 0.000001035, train_losses.avg = 0.01123
[iter: 4560/10000], lr = 0.000003047, train_losses.avg = 0.01111
[iter: 4580/10000], lr = 0.000008123, train_losses.avg = 0.01101
[iter: 4600/10000], lr = 0.000016186, train_losses.avg = 0.01091
[iter: 4620/10000], lr = 0.000027110, train_losses.avg = 0.01081
[iter: 4640/10000], lr = 0.000040724, train_losses.avg = 0.01073
[iter: 4660/10000], lr = 0.000056819, train_losses.avg = 0.01064
[iter: 4680/10000], lr = 0.000075144, train_losses.avg = 0.01057
[iter: 4700/10000], lr = 0.000095415, train_losses.avg = 0.01050
[iter: 4720/10000], lr = 0.000117316, train_losses.avg = 0.01045
[iter: 4740/10000], lr = 0.000140509, train_losses.avg = 0.01040
[iter: 4760/10000], lr = 0.000164633, train_losses.avg = 0.01037
[iter: 4780/10000], lr = 0.000189314, train_losses.avg = 0.01034
[iter: 4800/10000], lr = 0.000214168, train_losses.avg = 0.01033
[iter: 4820/10000], lr = 0.000238811, train_losses.avg = 0.01031
[iter: 4840/10000], lr = 0.000262858, train_losses.avg = 0.01035
[iter: 4860/10000], lr = 0.000285938, train_losses.avg = 0.01045
[iter: 4880/10000], lr = 0.000307691, train_losses.avg = 0.01063
[iter: 4900/10000], lr = 0.000327781, train_losses.avg = 0.01069
[iter: 4920/10000], lr = 0.000345895, train_losses.avg = 0.01073
[iter: 4940/10000], lr = 0.000361753, train_losses.avg = 0.01076
[iter: 4960/10000], lr = 0.000375107, train_losses.avg = 0.01080
[iter: 4980/10000], lr = 0.000385751, train_losses.avg = 0.01085
[iter: 5000/10000], lr = 0.000393520, train_losses.avg = 0.01097
Total_Loss: 0.01304 | MRAE: 0.01177 | SAM: 0.01264 | SID: 0.00047 | PSNR: 40.1144
Saving to ../models/HSI/dataset_open/2025_09_23_14_44_18
Iter[005000], Epoch[000005], LR: 0.000393520, Test metrics: Total_Loss: 0.01304 | MRAE: 0.01177 | SAM: 0.01264 | SID: 0.00047 | PSNR: 40.1144
[iter: 5020/10000], lr = 0.000398293, train_losses.avg = 0.01113
[iter: 5040/10000], lr = 0.000399996, train_losses.avg = 0.01128
[iter: 5060/10000], lr = 0.000398603, train_losses.avg = 0.01454
[iter: 5080/10000], lr = 0.000394134, train_losses.avg = 0.01515
[iter: 5100/10000], lr = 0.000386660, train_losses.avg = 0.01684
[iter: 5120/10000], lr = 0.000376297, train_losses.avg = 0.01686
[iter: 5140/10000], lr = 0.000363204, train_losses.avg = 0.01694
[iter: 5160/10000], lr = 0.000347587, train_losses.avg = 0.01668
[iter: 5180/10000], lr = 0.000329686, train_losses.avg = 0.01592
[iter: 5200/10000], lr = 0.000309780, train_losses.avg = 0.01509
[iter: 5220/10000], lr = 0.000288179, train_losses.avg = 0.01453
[iter: 5240/10000], lr = 0.000265216, train_losses.avg = 0.01404
[iter: 5260/10000], lr = 0.000241248, train_losses.avg = 0.01355
[iter: 5280/10000], lr = 0.000216648, train_losses.avg = 0.01318
[iter: 5300/10000], lr = 0.000191798, train_losses.avg = 0.01288
[iter: 5320/10000], lr = 0.000167083, train_losses.avg = 0.01256
[iter: 5340/10000], lr = 0.000142886, train_losses.avg = 0.01225
[iter: 5360/10000], lr = 0.000119583, train_losses.avg = 0.01199
[iter: 5380/10000], lr = 0.000097537, train_losses.avg = 0.01176
[iter: 5400/10000], lr = 0.000077088, train_losses.avg = 0.01155
[iter: 5420/10000], lr = 0.000058556, train_losses.avg = 0.01135
[iter: 5440/10000], lr = 0.000042226, train_losses.avg = 0.01116
[iter: 5460/10000], lr = 0.000028353, train_losses.avg = 0.01098
[iter: 5480/10000], lr = 0.000017152, train_losses.avg = 0.01082
[iter: 5500/10000], lr = 0.000008797, train_losses.avg = 0.01066
[iter: 5520/10000], lr = 0.000003417, train_losses.avg = 0.01052
[iter: 5540/10000], lr = 0.000001097, train_losses.avg = 0.01042
[iter: 5560/10000], lr = 0.000001871, train_losses.avg = 0.01029
[iter: 5580/10000], lr = 0.000005729, train_losses.avg = 0.01019
[iter: 5600/10000], lr = 0.000012610, train_losses.avg = 0.01008
[iter: 5620/10000], lr = 0.000022407, train_losses.avg = 0.00999
[iter: 5640/10000], lr = 0.000034968, train_losses.avg = 0.00990
[iter: 5660/10000], lr = 0.000050099, train_losses.avg = 0.00982
[iter: 5680/10000], lr = 0.000067564, train_losses.avg = 0.00973
[iter: 5700/10000], lr = 0.000087092, train_losses.avg = 0.00967
[iter: 5720/10000], lr = 0.000108381, train_losses.avg = 0.00960
[iter: 5740/10000], lr = 0.000131100, train_losses.avg = 0.00954
[iter: 5760/10000], lr = 0.000154896, train_losses.avg = 0.00951
[iter: 5780/10000], lr = 0.000179399, train_losses.avg = 0.00948
[iter: 5800/10000], lr = 0.000204230, train_losses.avg = 0.00947
[iter: 5820/10000], lr = 0.000229004, train_losses.avg = 0.00945
[iter: 5840/10000], lr = 0.000253335, train_losses.avg = 0.00945
[iter: 5860/10000], lr = 0.000276845, train_losses.avg = 0.00954
[iter: 5880/10000], lr = 0.000299171, train_losses.avg = 0.00969
[iter: 5900/10000], lr = 0.000319965, train_losses.avg = 0.00987
[iter: 5920/10000], lr = 0.000338905, train_losses.avg = 0.01003
[iter: 5940/10000], lr = 0.000355697, train_losses.avg = 0.01011
[iter: 5960/10000], lr = 0.000370080, train_losses.avg = 0.01019
[iter: 5980/10000], lr = 0.000381830, train_losses.avg = 0.01020
[iter: 6000/10000], lr = 0.000390767, train_losses.avg = 0.01020
Total_Loss: 0.01211 | MRAE: 0.01101 | SAM: 0.01098 | SID: 0.00035 | PSNR: 40.7461
Saving to ../models/HSI/dataset_open/2025_09_23_14_44_18
Iter[006000], Epoch[000006], LR: 0.000390767, Test metrics: Total_Loss: 0.01211 | MRAE: 0.01101 | SAM: 0.01098 | SID: 0.00035 | PSNR: 40.7461
[iter: 6020/10000], lr = 0.000396749, train_losses.avg = 0.01022
[iter: 6040/10000], lr = 0.000399686, train_losses.avg = 0.01023
[iter: 6060/10000], lr = 0.000399531, train_losses.avg = 0.01058
[iter: 6080/10000], lr = 0.000396287, train_losses.avg = 0.01172
[iter: 6100/10000], lr = 0.000390004, train_losses.avg = 0.01174
[iter: 6120/10000], lr = 0.000380779, train_losses.avg = 0.01130
[iter: 6140/10000], lr = 0.000368757, train_losses.avg = 0.01121
[iter: 6160/10000], lr = 0.000354122, train_losses.avg = 0.01202
[iter: 6180/10000], lr = 0.000337103, train_losses.avg = 0.01241
[iter: 6200/10000], lr = 0.000317964, train_losses.avg = 0.01210
[iter: 6220/10000], lr = 0.000297002, train_losses.avg = 0.01190
[iter: 6240/10000], lr = 0.000274542, train_losses.avg = 0.01204
[iter: 6260/10000], lr = 0.000250932, train_losses.avg = 0.01174
[iter: 6280/10000], lr = 0.000226540, train_losses.avg = 0.01142
[iter: 6300/10000], lr = 0.000201744, train_losses.avg = 0.01122
[iter: 6320/10000], lr = 0.000176928, train_losses.avg = 0.01097
[iter: 6340/10000], lr = 0.000152478, train_losses.avg = 0.01075
[iter: 6360/10000], lr = 0.000128773, train_losses.avg = 0.01058
[iter: 6380/10000], lr = 0.000106182, train_losses.avg = 0.01038
[iter: 6400/10000], lr = 0.000085055, train_losses.avg = 0.01020
[iter: 6420/10000], lr = 0.000065720, train_losses.avg = 0.01004
[iter: 6440/10000], lr = 0.000048476, train_losses.avg = 0.00990
[iter: 6460/10000], lr = 0.000033593, train_losses.avg = 0.00974
[iter: 6480/10000], lr = 0.000021300, train_losses.avg = 0.00960
[iter: 6500/10000], lr = 0.000011788, train_losses.avg = 0.00947
[iter: 6520/10000], lr = 0.000005206, train_losses.avg = 0.00935
[iter: 6540/10000], lr = 0.000001655, train_losses.avg = 0.00925
[iter: 6560/10000], lr = 0.000001190, train_losses.avg = 0.00916
[iter: 6580/10000], lr = 0.000003819, train_losses.avg = 0.00906
[iter: 6600/10000], lr = 0.000009500, train_losses.avg = 0.00898
[iter: 6620/10000], lr = 0.000018147, train_losses.avg = 0.00889
[iter: 6640/10000], lr = 0.000029623, train_losses.avg = 0.00882
[iter: 6660/10000], lr = 0.000043752, train_losses.avg = 0.00874
[iter: 6680/10000], lr = 0.000060314, train_losses.avg = 0.00868
[iter: 6700/10000], lr = 0.000079052, train_losses.avg = 0.00862
[iter: 6720/10000], lr = 0.000099675, train_losses.avg = 0.00856
[iter: 6740/10000], lr = 0.000121863, train_losses.avg = 0.00852
[iter: 6760/10000], lr = 0.000145271, train_losses.avg = 0.00849
[iter: 6780/10000], lr = 0.000169537, train_losses.avg = 0.00848
[iter: 6800/10000], lr = 0.000194283, train_losses.avg = 0.00847
[iter: 6820/10000], lr = 0.000219126, train_losses.avg = 0.00844
[iter: 6840/10000], lr = 0.000243680, train_losses.avg = 0.00843
[iter: 6860/10000], lr = 0.000267563, train_losses.avg = 0.00844
[iter: 6880/10000], lr = 0.000290406, train_losses.avg = 0.00845
[iter: 6900/10000], lr = 0.000311853, train_losses.avg = 0.00850
[iter: 6920/10000], lr = 0.000331571, train_losses.avg = 0.00854
[iter: 6940/10000], lr = 0.000349256, train_losses.avg = 0.00858
[iter: 6960/10000], lr = 0.000364631, train_losses.avg = 0.00868
[iter: 6980/10000], lr = 0.000377459, train_losses.avg = 0.00884
[iter: 7000/10000], lr = 0.000387540, train_losses.avg = 0.00898
Total_Loss: 0.01514 | MRAE: 0.01418 | SAM: 0.00959 | SID: 0.00029 | PSNR: 39.5804
Saving to ../models/HSI/dataset_open/2025_09_23_14_44_18
Iter[007000], Epoch[000007], LR: 0.000387540, Test metrics: Total_Loss: 0.01514 | MRAE: 0.01418 | SAM: 0.00959 | SID: 0.00029 | PSNR: 39.5804
[iter: 7020/10000], lr = 0.000394718, train_losses.avg = 0.00906
[iter: 7040/10000], lr = 0.000398881, train_losses.avg = 0.00910
[iter: 7060/10000], lr = 0.000399965, train_losses.avg = 0.01089
[iter: 7080/10000], lr = 0.000397953, train_losses.avg = 0.01022
[iter: 7100/10000], lr = 0.000392877, train_losses.avg = 0.01008
[iter: 7120/10000], lr = 0.000384814, train_losses.avg = 0.00982
[iter: 7140/10000], lr = 0.000373890, train_losses.avg = 0.00961
[iter: 7160/10000], lr = 0.000360276, train_losses.avg = 0.00943
